,0,1,2,3,4,5,6,7,8,9,10,11
metal.00073.wav,0.2296196,0.30399477,0.23786665,0.32035947,0.23210174,0.21010439,0.286737,0.25822935,0.2772107,0.24200171,0.293926,0.20575377
metal.00098.wav,0.2650839,0.2851167,0.29952884,0.24262622,0.28805113,0.2698191,0.2703279,0.2488409,0.23079066,0.2888459,0.2614214,0.26628473
metal.00065.wav,0.27540606,0.2167415,0.2642741,0.2274291,0.2809702,0.27985346,0.2619848,0.2952434,0.26448375,0.2931664,0.21851651,0.2722392
metal.00071.wav,0.25476378,0.31767565,0.28504068,0.2809429,0.28462142,0.28224158,0.30109164,0.2546745,0.3060507,0.2414326,0.2529805,0.25893873
metal.00059.wav,0.19411716,0.24876697,0.30746162,0.20178476,0.28739858,0.21357115,0.25011703,0.2694485,0.23638842,0.26130924,0.22694866,0.19139335
metal.00058.wav,0.2602919,0.2574673,0.2674902,0.2412472,0.28067714,0.30478767,0.24635606,0.30035886,0.28243554,0.2907039,0.29084074,0.25101194
metal.00070.wav,0.29337192,0.25915304,0.30201715,0.25356397,0.32336637,0.252884,0.33497167,0.31798723,0.2598477,0.34124282,0.25973642,0.30535832
metal.00064.wav,0.2568671,0.2820642,0.24940787,0.27757195,0.3047168,0.30449626,0.31148782,0.2569382,0.3082251,0.2937366,0.2542938,0.28550035
metal.00003.wav,0.2708077,0.26362607,0.28029338,0.25370118,0.28487504,0.26329976,0.23057541,0.2670658,0.2829078,0.30085358,0.26043198,0.26286227
metal.00017.wav,0.21092418,0.20565534,0.21746802,0.24624905,0.239821,0.22194304,0.24639119,0.23715234,0.23192647,0.24663244,0.24111493,0.24995062
metal.00016.wav,0.24444295,0.27066782,0.2603405,0.24297455,0.25130415,0.2272901,0.20462194,0.23326647,0.24734086,0.2789326,0.27608478,0.23674235
metal.00002.wav,0.2539041,0.28462607,0.24282572,0.20879434,0.26087934,0.23068073,0.31164616,0.29733604,0.27538538,0.28858438,0.24182022,0.28714648
metal.00028.wav,0.26109293,0.24485107,0.18862586,0.2919836,0.26045758,0.26465672,0.28206524,0.23614386,0.2650206,0.23967393,0.29359734,0.19298156
metal.00014.wav,0.24977535,0.24676524,0.25748163,0.22916436,0.2691151,0.21652922,0.2597723,0.2446193,0.23070665,0.21019107,0.22489606,0.2630938
metal.00000.wav,0.28867647,0.22642897,0.27260596,0.23296896,0.22231174,0.2805475,0.22363213,0.29650956,0.20590107,0.24693252,0.2732724,0.23061629
metal.00001.wav,0.2217099,0.31136763,0.2361858,0.30453852,0.23374785,0.27008477,0.2745397,0.22249699,0.2711111,0.2546635,0.2812979,0.26698253
metal.00015.wav,0.24280374,0.20552692,0.23274696,0.26042464,0.28771642,0.21720591,0.25812823,0.28135195,0.25027275,0.257213,0.23345207,0.2749516
metal.00029.wav,0.3005404,0.23915549,0.2707263,0.30492803,0.2475574,0.31987157,0.23631687,0.28017056,0.2921242,0.28021097,0.2923919,0.23802078
metal.00011.wav,0.21157657,0.23416476,0.2160042,0.2869697,0.26137015,0.237853,0.25342077,0.248206,0.25834924,0.22363433,0.247207,0.22689065
metal.00005.wav,0.2561732,0.24543339,0.30924383,0.2182336,0.30507627,0.24480467,0.24720065,0.34704146,0.24588111,0.31951705,0.2162189,0.2960505
metal.00039.wav,0.18544322,0.19149609,0.2414756,0.31901187,0.31143162,0.24874552,0.15778945,0.23306935,0.3451683,0.2713015,0.2325486,0.28264382
metal.00038.wav,0.27860707,0.26151896,0.29809546,0.25824362,0.2979869,0.29336566,0.27713287,0.29178163,0.30435887,0.29441255,0.29679936,0.27134475
metal.00004.wav,0.21622956,0.21696085,0.23973055,0.22377759,0.18726502,0.22103746,0.19692421,0.21759023,0.21092765,0.22194837,0.2127824,0.20970882
metal.00010.wav,0.23575689,0.25361204,0.23685238,0.22044908,0.22554626,0.21924457,0.25687528,0.2672781,0.23609877,0.24514852,0.23052506,0.261477
metal.00006.wav,0.2621823,0.27749175,0.22772324,0.30638435,0.2533431,0.30924737,0.27731693,0.2537643,0.3155363,0.24079385,0.29567063,0.22894822
metal.00012.wav,0.23922247,0.22090007,0.2203889,0.19303015,0.22640467,0.22307196,0.21748674,0.22002327,0.22780518,0.23118334,0.21489054,0.2238057
metal.00013.wav,0.20601857,0.21426608,0.23488846,0.18221341,0.19060393,0.21201056,0.18267614,0.20549463,0.20902993,0.21325852,0.20897694,0.19419424
metal.00007.wav,0.24195667,0.2668134,0.27975655,0.22787882,0.25420195,0.23634343,0.22404066,0.23560816,0.24608585,0.2330428,0.20478779,0.22649512
disco.00052.wav,0.2766106,0.23165374,0.30616304,0.21862006,0.28002378,0.29036704,0.27121255,0.3010321,0.22336814,0.3116447,0.28146303,0.28105852
disco.00046.wav,0.29285535,0.26918572,0.32732868,0.29491687,0.27674904,0.3317864,0.27377483,0.35780796,0.26586592,0.28084046,0.2815717,0.23062626
disco.00091.wav,0.35568845,0.26634994,0.29670495,0.35695326,0.26364446,0.2929859,0.27076834,0.3488255,0.26146078,0.22323953,0.29224303,0.25088695
disco.00085.wav,0.26568744,0.27161953,0.2814348,0.25769582,0.2846321,0.2843602,0.2829748,0.29948777,0.2795376,0.27336907,0.2459758,0.27387425
disco.00084.wav,0.2539263,0.31592458,0.3057961,0.28357095,0.30196795,0.25884566,0.29380262,0.26594627,0.30388114,0.30012313,0.28300267,0.27296057
disco.00090.wav,0.28485548,0.25572968,0.29003778,0.23232925,0.28115442,0.27420625,0.26027772,0.2892452,0.19042093,0.2607613,0.28263676,0.2689832
disco.00047.wav,0.32420942,0.22747934,0.29373878,0.2304283,0.32721227,0.32354704,0.2826835,0.39298725,0.2761888,0.3646257,0.24253732,0.26254642
disco.00053.wav,0.23138216,0.3050255,0.25753558,0.32185495,0.2762266,0.2560991,0.28603277,0.2317241,0.30312318,0.25808927,0.25921008,0.24898815
disco.00045.wav,0.34541348,0.22588874,0.33596054,0.26462665,0.23601635,0.2991103,0.23104578,0.34467524,0.20144822,0.19357163,0.32700327,0.23181516
disco.00051.wav,0.30108804,0.2021814,0.21323448,0.2890106,0.18920502,0.27407685,0.2481,0.27224505,0.22372125,0.21366532,0.2790776,0.21359397
disco.00079.wav,0.2677421,0.30123982,0.26649737,0.30649504,0.26664206,0.31204164,0.2682233,0.27043244,0.34943187,0.25627562,0.27241504,0.24504893
disco.00086.wav,0.32266885,0.26081577,0.3005988,0.32629487,0.2776302,0.27233312,0.25225094,0.3042326,0.27009544,0.27974775,0.27581918,0.2712902
disco.00092.wav,0.21594135,0.33295956,0.20200613,0.2349615,0.36816302,0.26509827,0.29830685,0.24244344,0.33532515,0.19883363,0.18131177,0.31683964
disco.00093.wav,0.34205922,0.24412358,0.32712176,0.24038137,0.26931578,0.31534117,0.21555093,0.30104378,0.19189832,0.31179398,0.2778464,0.26759347
disco.00087.wav,0.3325588,0.26589572,0.29704428,0.32167402,0.28730652,0.33822143,0.29376602,0.30119362,0.30567324,0.27083233,0.2738309,0.24001102
disco.00078.wav,0.34202126,0.27300215,0.25024787,0.26556563,0.31855324,0.37556806,0.28592417,0.29032007,0.24709734,0.24554844,0.2443969,0.23615193
disco.00050.wav,0.3001003,0.20328715,0.21541241,0.2947921,0.18837982,0.27531555,0.24839544,0.2719575,0.22681063,0.2117246,0.27932337,0.21333945
disco.00044.wav,0.3213403,0.24009605,0.2401018,0.35014534,0.24202242,0.34580407,0.20134202,0.2904495,0.33602422,0.18374176,0.329404,0.22358985
disco.00068.wav,0.21614622,0.30560184,0.20212741,0.2613576,0.29082668,0.28243133,0.34298667,0.21957985,0.30840877,0.21064691,0.2787842,0.29754248
disco.00040.wav,0.27267274,0.21769014,0.3005006,0.25260976,0.28912735,0.337433,0.273411,0.34401518,0.24981926,0.2360054,0.25242394,0.2044264
disco.00054.wav,0.34579915,0.23691353,0.29293817,0.28454852,0.3435851,0.2749805,0.22267565,0.30890894,0.29846385,0.35061443,0.28677002,0.2969848
disco.00083.wav,0.22806537,0.2980913,0.29997483,0.27568805,0.36218753,0.31626123,0.2871319,0.29350543,0.31836537,0.28148705,0.24323346,0.28076085
disco.00097.wav,0.24530417,0.27487743,0.29294932,0.25103948,0.22795181,0.30275202,0.22018726,0.21604496,0.28467068,0.17167489,0.26574233,0.20369476
disco.00096.wav,0.28402248,0.27838638,0.29659256,0.22763348,0.30012012,0.23881811,0.2710548,0.335723,0.27231586,0.27002072,0.25671577,0.31532598
disco.00082.wav,0.32327044,0.28994635,0.27686694,0.30166763,0.24936004,0.30435437,0.24722533,0.3040678,0.30025938,0.22727306,0.30881977,0.2557225
disco.00055.wav,0.3375797,0.23076575,0.26339686,0.25850964,0.2597915,0.2821205,0.24418163,0.29686528,0.2276138,0.30805528,0.28978178,0.24313104
disco.00041.wav,0.20191287,0.27535918,0.32690385,0.24934977,0.33792847,0.2677523,0.31811187,0.30006272,0.2353315,0.3785143,0.22228664,0.28062254
disco.00069.wav,0.34364,0.1925447,0.25060445,0.3314844,0.23931631,0.35853457,0.23718438,0.28774726,0.23848674,0.2263445,0.26104888,0.24467637
disco.00057.wav,0.31585503,0.2459019,0.2244103,0.34060887,0.20906341,0.3212868,0.21272458,0.27330503,0.33515823,0.21346858,0.31040555,0.21845952
disco.00043.wav,0.3458053,0.23377977,0.30979583,0.26251483,0.31500143,0.2928936,0.2624342,0.29300585,0.26401284,0.32239956,0.2862665,0.25678256
disco.00094.wav,0.3333219,0.20981365,0.23829588,0.24891472,0.27208275,0.31408843,0.22271833,0.29283696,0.21888316,0.25343275,0.29533935,0.20278338
disco.00080.wav,0.26787224,0.31270546,0.23235284,0.2910539,0.2617625,0.35337707,0.3326472,0.2653416,0.3294613,0.23480031,0.346599,0.24845667
disco.00081.wav,0.32605892,0.29481065,0.3074118,0.30999938,0.3464123,0.31140655,0.23178177,0.28805757,0.2697303,0.33857444,0.25928247,0.26472571
disco.00095.wav,0.2652202,0.24968697,0.32923344,0.2999056,0.31060675,0.31144547,0.2754284,0.32972145,0.2695658,0.31386983,0.27892345,0.2591591
disco.00042.wav,0.2932808,0.2224716,0.3449646,0.23551442,0.28038123,0.21298526,0.22076948,0.33224604,0.25297755,0.27990514,0.23939446,0.29137066
disco.00056.wav,0.278402,0.24359018,0.29289424,0.25120527,0.32770833,0.27521232,0.3289427,0.34614274,0.23691903,0.31645477,0.24280532,0.33873898
disco.00031.wav,0.2599931,0.281666,0.29336888,0.22289935,0.30256394,0.2263312,0.30342588,0.32928154,0.2721002,0.30894777,0.23495382,0.3115502
disco.00025.wav,0.36378992,0.32019076,0.2754447,0.26232347,0.24684681,0.34558365,0.2634645,0.32037356,0.3237032,0.23519672,0.29812917,0.23915523
disco.00019.wav,0.29253614,0.22309116,0.30425012,0.3189888,0.2748064,0.2823579,0.2190108,0.29151943,0.25547755,0.29407457,0.31257996,0.2389786
disco.00018.wav,0.2638298,0.32927585,0.22474006,0.28496653,0.27847642,0.22572988,0.3339391,0.26231712,0.3488284,0.25776428,0.3054076,0.33080828
disco.00024.wav,0.21957333,0.28223315,0.19698188,0.3082319,0.24050027,0.31697774,0.34790197,0.21866764,0.32910952,0.1755553,0.29460096,0.23620117
disco.00030.wav,0.297465,0.24419563,0.302674,0.23527637,0.3227977,0.22095482,0.21984167,0.28470314,0.25866306,0.3126348,0.26414964,0.3272491
disco.00026.wav,0.28098303,0.24700104,0.3274642,0.26040077,0.29548818,0.3344412,0.26147333,0.34154275,0.25185114,0.29307032,0.29556966,0.21569714
disco.00032.wav,0.31873688,0.24067917,0.32751256,0.28423983,0.3239793,0.33894467,0.25603718,0.28467578,0.26178828,0.33787867,0.17852984,0.22370751
disco.00033.wav,0.3161936,0.21652558,0.30178514,0.22030084,0.26269764,0.34040034,0.23303522,0.28810802,0.2315022,0.32624313,0.2663791,0.2412875
disco.00027.wav,0.28053218,0.2807701,0.29802576,0.27953306,0.30973616,0.31044927,0.2781524,0.27369046,0.27608863,0.32370946,0.29163986,0.2854452
disco.00023.wav,0.31308228,0.26037318,0.25966904,0.31307116,0.26481414,0.33107385,0.2837134,0.30722246,0.30196157,0.27700338,0.30469593,0.2648494
disco.00037.wav,0.264023,0.27309296,0.25234893,0.27476513,0.259672,0.2761127,0.2925721,0.25649297,0.26402095,0.23498437,0.2936536,0.20296153
disco.00036.wav,0.30878678,0.25065622,0.30197537,0.21936062,0.24611329,0.31124967,0.213413,0.30936462,0.23554574,0.31298575,0.23003648,0.23831357
disco.00022.wav,0.24014276,0.25817522,0.33432359,0.30929303,0.3414752,0.2887628,0.31619248,0.27467373,0.21830803,0.32696995,0.26069233,0.29868257
disco.00008.wav,0.29590136,0.31238848,0.26004693,0.30560854,0.25977433,0.2996055,0.30351397,0.27465796,0.31341165,0.278939,0.2883042,0.27289757
disco.00034.wav,0.18940154,0.2616324,0.35002267,0.2682303,0.3164204,0.2729915,0.31764606,0.30904198,0.24453656,0.3093774,0.1920748,0.29000947
disco.00020.wav,0.2640584,0.31058362,0.26472345,0.31834954,0.27178702,0.21496886,0.31511328,0.22539772,0.2707644,0.257498,0.29434744,0.35803258
disco.00021.wav,0.32352167,0.2547465,0.26168418,0.27778676,0.23830067,0.20390986,0.18886271,0.27186662,0.25558048,0.28890437,0.30584398,0.255557
disco.00035.wav,0.20312366,0.23331861,0.23382337,0.33416724,0.27498388,0.29933265,0.29003146,0.25761086,0.32557258,0.24839939,0.3217975,0.21762145
disco.00009.wav,0.31361294,0.24506865,0.32149592,0.27755588,0.21463941,0.3050668,0.2248439,0.26159638,0.2089424,0.22747716,0.28435615,0.27092907
disco.00010.wav,0.3118668,0.31492567,0.24885155,0.32060045,0.26243788,0.31951508,0.27059177,0.25938556,0.3073915,0.26973316,0.3435953,0.2677457
disco.00004.wav,0.21509527,0.27470475,0.24720238,0.2616333,0.31908005,0.26083636,0.34120706,0.25101012,0.32989764,0.33715686,0.25993007,0.34104666
disco.00038.wav,0.30085054,0.2737878,0.3144086,0.27137572,0.28640172,0.32362115,0.2909874,0.33217707,0.28589886,0.2428728,0.26978582,0.2567921
disco.00039.wav,0.21845281,0.1824795,0.31115526,0.22398135,0.32364,0.25143233,0.27345768,0.37403676,0.2083912,0.37999007,0.17662036,0.3489497
disco.00005.wav,0.31871742,0.26728556,0.30539584,0.23656197,0.30200505,0.26963854,0.22324118,0.30224437,0.25683492,0.32150415,0.23843281,0.29214597
disco.00011.wav,0.31450835,0.25999808,0.26363435,0.2859853,0.28465337,0.24437943,0.23115832,0.3141303,0.26486853,0.3512107,0.29512492,0.26747847
disco.00007.wav,0.2954188,0.3100862,0.25055215,0.24387087,0.30099058,0.27581486,0.29927284,0.23717983,0.25947627,0.3232901,0.24328107,0.31661746
disco.00013.wav,0.18402562,0.22784875,0.27703747,0.24499938,0.3228974,0.28191525,0.32026148,0.317771,0.2558947,0.32574305,0.23393704,0.2561919
disco.00012.wav,0.35882124,0.2814992,0.28087375,0.26356897,0.2944755,0.2751433,0.25346023,0.31381232,0.28161338,0.32603797,0.27578548,0.3106201
disco.00006.wav,0.25047186,0.2944294,0.24110597,0.2787383,0.293978,0.21686627,0.26240793,0.2530191,0.29888844,0.24855584,0.24873035,0.30636644
disco.00002.wav,0.25416696,0.22448109,0.28987926,0.2579118,0.31978086,0.28351438,0.315273,0.30280197,0.23901626,0.31779173,0.23573893,0.28751367
disco.00016.wav,0.27780643,0.303367,0.2823569,0.28308752,0.3009429,0.27111804,0.3144942,0.2593756,0.24033949,0.29696926,0.25955674,0.29177484
disco.00017.wav,0.34177688,0.19502899,0.31988123,0.3000904,0.25558355,0.31138498,0.21289441,0.34142137,0.17033532,0.19871493,0.3088133,0.19510359
disco.00003.wav,0.29962128,0.24475256,0.2326836,0.27241504,0.21089847,0.25844154,0.19997528,0.25549918,0.23033947,0.28621092,0.28719786,0.23223665
disco.00029.wav,0.26135397,0.29405773,0.2816219,0.30974874,0.34636313,0.32574058,0.33697975,0.30236918,0.33621007,0.27248695,0.2540682,0.266774
disco.00015.wav,0.25378662,0.22561298,0.31237012,0.27721578,0.30576462,0.25875658,0.28927264,0.30860534,0.1741058,0.31533197,0.1891691,0.31406558
disco.00001.wav,0.3057916,0.25764257,0.2944466,0.28847858,0.3400017,0.27845,0.25928843,0.28605917,0.2677651,0.3122828,0.22456232,0.29852167
disco.00000.wav,0.22083129,0.27328297,0.30289173,0.25443122,0.35443062,0.29898077,0.31246048,0.27848288,0.27995053,0.32734087,0.25993413,0.28045234
disco.00014.wav,0.33208504,0.22909497,0.19372283,0.28125334,0.23082826,0.29939294,0.24796928,0.24028574,0.2767146,0.2343467,0.31358916,0.20769437
disco.00028.wav,0.28730312,0.28302765,0.30387008,0.28117213,0.2633856,0.28915268,0.25554517,0.297147,0.25534055,0.26884714,0.2930289,0.25672704
disco.00073.wav,0.27189353,0.20870344,0.29667595,0.22256441,0.25611097,0.31932262,0.2535292,0.31153175,0.20120339,0.23942286,0.25743237,0.23521382
disco.00067.wav,0.24436152,0.3159365,0.27541012,0.21463053,0.34842637,0.20395674,0.29031765,0.2009475,0.2473924,0.33675182,0.21778351,0.29676658
disco.00098.wav,0.21909356,0.27794388,0.2806271,0.25445518,0.34223992,0.24050607,0.33247507,0.2690026,0.25105608,0.26826262,0.23049481,0.2977518
disco.00099.wav,0.21909356,0.27794388,0.2806271,0.25445518,0.34223992,0.24050607,0.33247507,0.2690026,0.25105608,0.26826262,0.23049481,0.2977518
disco.00066.wav,0.26589364,0.27340648,0.29025447,0.28107348,0.3263466,0.27149293,0.28136602,0.27283728,0.26655203,0.29918662,0.2407359,0.27609426
disco.00072.wav,0.2390199,0.2572846,0.31181863,0.23222095,0.34148556,0.23742007,0.27046672,0.26930562,0.26586735,0.31291193,0.2532034,0.2882941
disco.00064.wav,0.39716965,0.26324448,0.28526127,0.2523978,0.3282787,0.3304261,0.305787,0.3580064,0.253392,0.22785975,0.24531488,0.3234656
disco.00070.wav,0.29950467,0.20582366,0.22024278,0.29642662,0.19206367,0.2811124,0.25219008,0.27127334,0.22803374,0.21697378,0.2805896,0.21189116
disco.00058.wav,0.29556924,0.26400682,0.2990986,0.2578872,0.30628845,0.321186,0.27584246,0.28627172,0.295256,0.33609152,0.29570442,0.28679606
disco.00059.wav,0.27101094,0.30694687,0.3438785,0.23463191,0.26846197,0.23414308,0.32193583,0.2928573,0.26700988,0.31025183,0.29030657,0.35146776
disco.00071.wav,0.3179382,0.2693128,0.26579836,0.31311962,0.25430733,0.3189855,0.2116446,0.22617221,0.250188,0.24427645,0.26180708,0.26029044
disco.00065.wav,0.26391804,0.2731056,0.2906573,0.2663895,0.30926988,0.2754847,0.2891291,0.29300243,0.24427037,0.28533837,0.25796968,0.32174847
disco.00049.wav,0.25430363,0.28633764,0.23819314,0.30583617,0.28563488,0.2265016,0.30919763,0.23363765,0.32785955,0.2720401,0.27002326,0.34679592
disco.00061.wav,0.37338388,0.29444152,0.34058002,0.33576876,0.32352814,0.33432046,0.3012356,0.33987537,0.29872996,0.28104463,0.27591428,0.30768096
disco.00075.wav,0.3408664,0.29737923,0.27318144,0.24497946,0.260296,0.2936684,0.27609664,0.3244725,0.27957937,0.25852397,0.24179454,0.2564221
disco.00074.wav,0.32163256,0.2392666,0.24512124,0.3271008,0.24708194,0.32797694,0.19545816,0.22663705,0.25059444,0.23940383,0.26201728,0.2331341
disco.00060.wav,0.34895164,0.217582,0.24528347,0.25326157,0.26212835,0.3020336,0.25462794,0.30119106,0.2236876,0.31218255,0.29693377,0.23717882
disco.00048.wav,0.27010596,0.258995,0.32273814,0.30705437,0.31773475,0.30353644,0.29524332,0.2525301,0.22743005,0.27880782,0.27889034,0.29836896
disco.00076.wav,0.28318307,0.2031623,0.3128422,0.3122479,0.3185597,0.36239296,0.20645513,0.31670502,0.2483581,0.2918061,0.2912587,0.22841655
disco.00062.wav,0.3292739,0.26829776,0.27798572,0.3131223,0.25565132,0.3295904,0.2512533,0.3188072,0.25451958,0.29970282,0.29861245,0.2959667
disco.00089.wav,0.34468353,0.2048376,0.254666,0.24137741,0.2621018,0.30193523,0.25054118,0.31155595,0.21900547,0.30526754,0.29398903,0.2246626
disco.00088.wav,0.32214832,0.22174196,0.3377915,0.2343815,0.28273886,0.29298404,0.21770275,0.34187955,0.23121732,0.2943577,0.22287208,0.2514806
disco.00063.wav,0.2892814,0.234757,0.24593593,0.28344354,0.25060672,0.3183539,0.22817442,0.21598238,0.27270558,0.30043513,0.28193367,0.2690828
disco.00077.wav,0.31563336,0.23549093,0.29641643,0.23355445,0.30552316,0.26355535,0.24086855,0.33847323,0.24059959,0.35021862,0.21482217,0.30147502
blues.00093.wav,0.25669125,0.124058045,0.2773671,0.31806862,0.35256246,0.29845667,0.31577948,0.19484071,0.3229645,0.3077404,0.27187514,0.36437765
blues.00087.wav,0.2748758,0.3683765,0.26250502,0.30245996,0.27575526,0.31875578,0.33564943,0.25096264,0.33498418,0.33242798,0.31453353,0.2552527
blues.00050.wav,0.2532488,0.22965947,0.3047436,0.2837113,0.33662048,0.25626227,0.3163571,0.23935269,0.27926353,0.3069157,0.2964219,0.35803622
blues.00044.wav,0.23829697,0.31494674,0.27121323,0.341057,0.23275535,0.19679637,0.28484923,0.25508478,0.3500927,0.29131317,0.3447126,0.2285125
blues.00078.wav,0.25857523,0.32092488,0.2533181,0.3308204,0.23241356,0.25364536,0.25230867,0.28494188,0.2789519,0.20996232,0.33301124,0.2592407
blues.00079.wav,0.29483032,0.24591655,0.22588183,0.33191997,0.23055397,0.2235609,0.31256232,0.28548157,0.24216498,0.21653588,0.30284336,0.24216264
blues.00045.wav,0.29598323,0.27227187,0.21800247,0.30545938,0.23030953,0.22518474,0.27456212,0.2880885,0.31028393,0.28505558,0.33322632,0.29915267
blues.00051.wav,0.21618894,0.24946602,0.2693413,0.29457146,0.32282585,0.27326098,0.25992882,0.28702238,0.32182315,0.3109354,0.2858039,0.2883889
blues.00086.wav,0.2914696,0.24079049,0.32556835,0.28370667,0.3051017,0.32838666,0.29799032,0.36487758,0.2840508,0.30239025,0.3285838,0.30192864
blues.00092.wav,0.3097078,0.289759,0.24893263,0.26144946,0.35669532,0.3222054,0.32390332,0.30950427,0.31007844,0.33660892,0.28348297,0.3260219
blues.00084.wav,0.34056044,0.20211013,0.22969605,0.33031306,0.19971243,0.24108599,0.20593117,0.3279947,0.27581134,0.24498814,0.3402587,0.24224015
blues.00090.wav,0.29657054,0.26842785,0.2818294,0.29169047,0.3505293,0.3137089,0.30166474,0.3114829,0.2870816,0.33501133,0.29594204,0.32582536
blues.00047.wav,0.22743703,0.35584426,0.2102677,0.24426767,0.39360216,0.20590983,0.3352253,0.23063976,0.32108623,0.22671516,0.21074437,0.30562055
blues.00053.wav,0.27760556,0.30782714,0.29586464,0.30746543,0.22760731,0.27186093,0.3256774,0.27181545,0.31464866,0.27311102,0.2825257,0.29976857
blues.00052.wav,0.38886088,0.27535406,0.26555312,0.20340312,0.26266882,0.28947237,0.25944474,0.38620418,0.2814629,0.25646573,0.28511047,0.25610387
blues.00046.wav,0.26445132,0.33751878,0.28418663,0.3456447,0.27298173,0.22216345,0.28697395,0.28015557,0.35009924,0.3128192,0.33698753,0.2754014
blues.00091.wav,0.3191875,0.3084832,0.31170034,0.25493196,0.32517806,0.2588814,0.24300173,0.28898698,0.29364592,0.2597473,0.27713916,0.3212519
blues.00085.wav,0.3398726,0.25432315,0.3616415,0.23375355,0.24317923,0.23542123,0.22483717,0.3552929,0.27651364,0.338946,0.30708572,0.30308405
blues.00081.wav,0.31528118,0.22846068,0.35130218,0.15967622,0.29597783,0.25744605,0.26172987,0.321196,0.15002525,0.2377235,0.25755802,0.27023023
blues.00095.wav,0.28602123,0.3025037,0.2662648,0.25287572,0.27741754,0.26731387,0.3405206,0.28231716,0.30528092,0.30952168,0.33124772,0.3277386
blues.00042.wav,0.31800133,0.33788455,0.25459158,0.21291107,0.26469243,0.290063,0.32474512,0.30457702,0.2860006,0.27829158,0.31742752,0.34355143
blues.00056.wav,0.24117565,0.21634111,0.30272618,0.2542507,0.35254574,0.28779405,0.29443532,0.32331252,0.28522736,0.33591083,0.25700492,0.33177125
blues.00057.wav,0.26927322,0.24607956,0.28184333,0.27675638,0.3210664,0.26405218,0.330832,0.25643292,0.27532935,0.28028545,0.27973163,0.34125862
blues.00043.wav,0.30191013,0.2521144,0.26512563,0.29576522,0.30676013,0.25674647,0.31695643,0.24170092,0.3178649,0.269727,0.25886732,0.3357326
blues.00094.wav,0.3320608,0.31970793,0.278969,0.263396,0.33077523,0.3240631,0.2946886,0.30470604,0.28102687,0.3656275,0.2809188,0.27749202
blues.00080.wav,0.3312413,0.25564918,0.33009976,0.26497805,0.32877287,0.22049055,0.23297606,0.35663256,0.2392031,0.3170031,0.2497545,0.29517353
blues.00096.wav,0.21447015,0.2992163,0.20341305,0.29755864,0.36416012,0.24028778,0.34136695,0.24123481,0.38145626,0.21585791,0.19940585,0.32865125
blues.00082.wav,0.27564928,0.31623757,0.3016408,0.25421393,0.35231712,0.21767257,0.30229634,0.28999123,0.20807685,0.35605526,0.2280307,0.27875698
blues.00069.wav,0.3215092,0.18956958,0.32833916,0.20078692,0.34370303,0.36127973,0.24710739,0.3661941,0.19896539,0.257812,0.29181132,0.23148935
blues.00055.wav,0.31579086,0.25931868,0.28934515,0.23271708,0.2973996,0.29067004,0.2927864,0.35270658,0.2765411,0.28203118,0.2952853,0.26368582
blues.00041.wav,0.27134034,0.30032685,0.27187523,0.36190253,0.21272157,0.2166272,0.25714096,0.2729511,0.3183757,0.2667482,0.32903272,0.23414423
blues.00040.wav,0.2768734,0.32104918,0.22713663,0.32273445,0.20483443,0.23082614,0.23675515,0.26530474,0.319157,0.25336567,0.25521046,0.20310612
blues.00054.wav,0.25492397,0.2681057,0.31162712,0.256469,0.31163314,0.25105762,0.29040962,0.2601612,0.28455248,0.30920762,0.24208882,0.24370486
blues.00068.wav,0.33535424,0.18128723,0.27774936,0.20118292,0.18268771,0.41228342,0.16388533,0.26461586,0.2832803,0.34418356,0.2495372,0.19117954
blues.00083.wav,0.3151225,0.2022678,0.28212595,0.22157732,0.24617551,0.3019572,0.21519147,0.23579596,0.25988445,0.27092144,0.34786096,0.22347653
blues.00097.wav,0.3238602,0.3146976,0.3296634,0.2602684,0.28049707,0.27396995,0.29476383,0.31717864,0.28775427,0.31810912,0.2885668,0.30784282
blues.00033.wav,0.3219652,0.25786063,0.27460036,0.20925537,0.23720863,0.40195423,0.28366917,0.32321864,0.26611972,0.34593943,0.33132172,0.27691567
blues.00027.wav,0.29447097,0.24360636,0.32574263,0.24903071,0.37017432,0.26769677,0.28312975,0.21123333,0.21381103,0.22564584,0.26233235,0.39292055
blues.00026.wav,0.32102668,0.2343224,0.3027754,0.20826964,0.2616201,0.3675484,0.22412856,0.22917983,0.24139236,0.22805795,0.33978882,0.39100668
blues.00032.wav,0.3847447,0.220603,0.26144597,0.2841308,0.283636,0.34367663,0.29423055,0.402107,0.25973943,0.30546987,0.31470966,0.24660282
blues.00024.wav,0.2992803,0.27712286,0.30279484,0.25010207,0.28316787,0.30608696,0.16181907,0.15290408,0.18425739,0.26112068,0.3718848,0.36557743
blues.00030.wav,0.3333852,0.2181491,0.28073984,0.3005876,0.25635692,0.3911634,0.27197978,0.38789037,0.23250753,0.22507998,0.309814,0.22687635
blues.00018.wav,0.24011573,0.23256977,0.2697252,0.2662042,0.2811105,0.3260495,0.3505134,0.2756686,0.3136016,0.36635396,0.26471773,0.40672532
blues.00019.wav,0.28392828,0.25650823,0.24154782,0.2902534,0.36893675,0.21009035,0.21897773,0.28652212,0.304705,0.41680026,0.22592826,0.23630978
blues.00031.wav,0.19012149,0.28712463,0.39938158,0.31973404,0.22388217,0.17579736,0.30133468,0.38150084,0.2550488,0.38463172,0.24681307,0.30120423
